Co_Ref,Prospect_Outcome,Prospect_Renewal_Date,Call_Date,Membership_Renewal_Decision,Serious_Complaint,Other_Complaint,Discussion_on_Price_Increase,Renewal_Impact_Due_to_Price_Increase,Discount_or_Waiver_Requested,Call_Reschedule_Request,Explicit_Competitor_Mention,Explicit_Switching_Intent,Mentioned_Competitors,Desire_To_Cancel,Discount_Offered,Call_Number,call_year,rc_flag
SK0938,Won,2025-05-27,2025-05-01,No,No,No,No,No,No,No,No,No,No,Renewed,No,3.0,2025.0,1
SK1053,Won,2024-08-15,2024-07-19,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
SK1053,Won,2025-08-15,2025-07-21,Yes,No,No,No,No,No,No,No,No,No,Desired to Cancel,No,2.0,2025.0,1
SK1173,Won,2025-03-10,2025-02-11,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
SK1334,Won,2026-02-03,2026-01-06,No,No,Yes,Yes,Yes,No,No,No,No,No,Desired to Cancel,Yes,16.0,2026.0,1
SK1416,Won,2024-11-21,2024-10-28,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2024.0,1
SK1416,Won,2025-11-21,2025-10-27,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,3.0,2025.0,1
SK1679,Won,2026-02-12,2026-01-16,No,No,No,No,No,No,No,No,No,Yes,Renewed,No,1.0,2026.0,1
SK2133,Won,2025-11-22,2025-11-06,No,No,No,No,No,No,No,No,No,No,Renewed,Yes,3.0,2025.0,1
SK2850,Won,2024-11-22,2024-11-08,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2024.0,1
SK2880,Won,2025-09-28,2025-09-05,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
SK3037,Won,2025-05-30,2025-05-02,No,No,No,No,No,No,No,No,No,No,Renewed,No,3.0,2025.0,1
SK3419,Won,2025-01-10,2024-12-17,No,No,No,No,No,No,No,No,No,No,Renewed,No,3.0,2024.0,1
SK3612,Won,2025-03-18,2025-02-19,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Renewed,No,2.0,2025.0,1
SK4169,Won,2026-03-15,2026-01-29,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2026.0,1
SK4223,Won,2025-04-13,2025-03-19,No,No,Yes,No,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
SK5833,Won,2024-09-09,2024-08-22,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2024.0,1
SK5957,Won,2025-11-22,2025-11-06,No,No,No,No,No,No,No,No,No,No,Renewed,No,4.0,2025.0,1
SK6375,Won,2024-10-25,2024-09-30,No,No,Yes,No,No,No,No,No,No,No,Desired to Cancel,No,3.0,2024.0,1
SK6375,Won,2025-10-25,2025-10-01,No,No,Yes,No,No,No,No,No,No,No,Renewed,No,7.0,2025.0,1
SK6467,Won,2024-07-30,2024-07-03,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
SK6674,Won,2025-02-21,2025-01-27,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
SK6852,Won,2024-07-24,2024-07-05,No,No,Yes,Yes,No,No,No,No,No,No,Renewed,Yes,1.0,2024.0,1
SK7398,Won,2025-01-31,2025-01-06,No,No,No,No,No,No,No,No,No,No,Renewed,No,3.0,2025.0,1
SK7398,Won,2026-01-31,2026-01-16,No,No,No,No,No,No,No,No,No,No,Renewed,No,4.0,2026.0,1
SK8223,Won,2024-08-16,2024-08-02,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,2.0,2024.0,1
SK8260,Won,2025-02-01,2025-01-08,No,No,Yes,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
SK8423,Won,2025-03-07,2025-02-11,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
SK8448,Won,2025-03-12,2025-02-13,No,No,Yes,Yes,Yes,No,No,No,No,Yes,Desired to Cancel,No,2.0,2025.0,1
SK8793,Won,2025-01-13,2024-12-19,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2024.0,1
SK9009,Churned,2026-02-06,2026-01-12,No,No,Yes,No,No,No,No,No,No,No,Renewed,No,2.0,2026.0,1
SK9179,Won,2024-08-16,2024-08-02,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,3.0,2024.0,1
SK9408,Won,2026-01-02,2025-12-17,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
SK9781,Won,2024-11-23,2024-10-28,No,No,Yes,No,No,No,No,No,No,No,Renewed,No,2.0,2024.0,1
SK9905,Won,2025-12-20,2025-11-24,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2025.0,1
SK9967,Won,2025-10-30,2025-10-03,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,4.0,2025.0,1
SL0115,Churned,2025-04-04,2025-03-21,No,unknown,unknown,No,No,No,No,No,No,No,Not Discussed,No,10.0,2025.0,1
SL0623,Won,2025-06-29,2025-06-02,No,No,No,Yes,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
SL0996,Churned,2024-08-16,2024-07-02,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2024.0,1
SL1991,Churned,2025-10-17,2025-10-03,Yes,No,No,No,No,No,No,No,No,No,Desired to Cancel,No,1.0,2025.0,1
SL2534,Won,2025-03-22,2025-02-24,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
SL2831,Won,2025-12-23,2025-12-03,No,No,Yes,Yes,No,Yes,No,No,No,Yes,Renewed,Yes,1.0,2025.0,1
SL3003,Won,2024-09-16,2024-08-07,No,No,Yes,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
SL3215,Won,2025-04-11,2025-03-17,No,unknown,unknown,Yes,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
SL3242,Won,2024-08-20,2024-07-24,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2024.0,1
SL3550,Won,2025-04-23,2025-03-27,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2025.0,1
SL3740,Won,2024-05-06,2024-04-09,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2024.0,1
SL3740,Won,2025-05-06,2025-04-09,No,No,No,No,No,No,No,No,No,No,Renewed,No,3.0,2025.0,1
SL4621,Won,2025-05-31,2025-05-07,No,No,No,No,No,No,No,No,No,No,Renewed,No,4.0,2025.0,1
SL5180,Won,2025-11-04,2025-10-09,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
SL5502,Won,2025-02-19,2025-01-23,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
SL5880,Won,2024-12-03,2024-11-06,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
SL5880,Won,2025-12-03,2025-11-06,No,No,No,No,No,No,No,No,No,No,Renewed,No,4.0,2025.0,1
SL6205,Won,2025-01-18,2024-12-18,No,No,Yes,Yes,No,No,No,No,No,No,Renewed,No,2.0,2024.0,1
SL6380,Won,2024-09-19,2024-08-23,No,No,No,No,No,No,No,No,No,No,Renewed,No,3.0,2024.0,1
SL6380,Won,2025-09-19,2025-08-28,No,No,No,No,No,No,No,No,No,No,Renewed,No,4.0,2025.0,1
SL7069,Won,2025-09-12,2025-08-29,No,No,Yes,No,Yes,Yes,No,No,No,No,Desired to Cancel,No,1.0,2025.0,1
SL7075,Won,2025-04-23,2025-03-27,No,unknown,unknown,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
SL7261,Won,2026-03-07,2026-01-21,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2026.0,1
SL7486,Won,2025-01-26,2025-01-03,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
SL8031,Won,2025-10-20,2025-09-23,No,No,No,No,No,No,Yes,No,No,No,Not Discussed,No,1.0,2025.0,1
SL8065,Won,2024-10-27,2024-09-12,No,No,Yes,No,No,No,No,No,No,Yes,Renewed,No,1.0,2024.0,1
SL8065,Churned,2025-10-27,2025-10-06,Yes,No,No,No,No,No,No,No,No,No,Desired to Cancel,No,6.0,2025.0,1
SL8481,Won,2025-02-08,2025-01-13,No,No,Yes,No,No,No,No,No,No,Yes,Not Discussed,No,4.0,2025.0,1
SL8623,Churned,2025-01-25,2025-01-02,Yes,No,No,No,No,No,No,No,No,No,Desired to Cancel,No,2.0,2025.0,1
SM0058,Won,2025-12-18,2025-11-28,No,No,No,No,No,No,No,No,No,No,Renewed,No,8.0,2025.0,1
SM0504,Won,2025-03-19,2025-02-20,No,No,Yes,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
SM0902,Won,2024-12-21,2024-12-05,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
SM1070,Won,2025-11-27,2025-11-03,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
SM2333,Won,2025-07-15,2025-06-27,No,No,Yes,No,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
SM2448,Won,2025-12-17,2025-11-12,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
SM2583,Won,2024-12-04,2024-11-08,No,No,Yes,Yes,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
SM2653,Churned,2025-09-12,2025-08-20,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2025.0,1
SM2687,Won,2024-12-04,2024-11-20,No,No,No,No,No,No,No,No,No,No,Renewed,No,5.0,2024.0,1
SM3180,Won,2025-11-26,2025-11-06,No,No,No,No,No,No,No,No,No,No,Renewed,No,4.0,2025.0,1
SM4714,Churned,2024-08-23,2024-08-09,Yes,No,No,No,No,No,No,No,No,No,Not Discussed,No,3.0,2024.0,1
SM5151,Won,2025-03-13,2025-02-19,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2025.0,1
SM5709,Won,2025-07-29,2025-06-25,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2025.0,1
SM6080,Won,2026-01-24,2025-12-23,No,No,No,No,No,No,No,No,No,No,Renewed,No,3.0,2025.0,1
SM6103,Won,2025-07-18,2025-07-04,No,No,Yes,No,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
SM6148,Won,2025-04-16,2025-03-20,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2025.0,1
SM6996,Won,2025-10-28,2025-10-10,No,No,Yes,No,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
SM7260,Won,2024-10-24,2024-10-10,No,No,Yes,No,No,No,No,No,No,No,Not Discussed,No,3.0,2024.0,1
SM7402,Won,2024-11-23,2024-10-28,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
SM7402,Churned,2025-11-23,2025-10-27,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
SM7467,Won,2025-04-18,2025-04-04,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,2.0,2025.0,1
SM8060,Won,2024-08-27,2024-08-08,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2024.0,1
SM8060,Won,2025-08-27,2025-08-08,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,7.0,2025.0,1
SM8184,Won,2025-01-25,2024-12-19,No,No,No,Yes,No,No,No,No,No,No,Renewed,No,2.0,2024.0,1
SM8365,Won,2025-04-06,2025-03-10,unknown,No,No,No,No,No,No,No,No,No,Renewed,No,5.0,2025.0,1
SM8689,Churned,2025-01-08,2024-12-19,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2024.0,1
SM9058,Won,2025-11-07,2025-10-24,Yes,No,Yes,No,No,No,unknown,No,No,No,Desired to Cancel,Yes,1.0,2025.0,1
SM9618,Won,2024-07-25,2024-06-28,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
SM9972,Won,2025-08-28,2025-08-06,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
SN0096,Won,2025-12-24,2025-11-27,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,4.0,2025.0,1
SN0863,Won,2025-02-21,2025-01-22,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
SN0863,Won,2026-02-21,2026-02-06,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2026.0,1
SN1167,Won,2024-08-28,2024-08-13,No,No,No,No,No,No,No,No,No,No,Renewed,No,4.0,2024.0,1
SN1337,Won,2026-02-24,2026-01-28,No,No,Yes,Yes,No,No,No,No,No,No,Renewed,No,1.0,2026.0,1
SN1975,Churned,2025-12-04,2025-11-18,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,3.0,2025.0,1
SN2840,Won,2025-09-02,2025-07-24,No,No,No,No,No,No,No,No,No,No,Renewed,No,5.0,2025.0,1
SN2957,Churned,2024-06-07,2024-05-13,Yes,No,No,No,No,No,No,No,No,No,Desired to Cancel,No,1.0,2024.0,1
SN3088,Won,2024-04-24,2024-04-10,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2024.0,1
SN3318,Won,2024-08-29,2024-08-02,No,No,No,No,No,No,No,No,No,No,Renewed,No,3.0,2024.0,1
SN3330,Won,2024-12-06,2024-11-22,No,No,No,unknown,unknown,unknown,No,No,No,No,Not Discussed,No,1.0,2024.0,1
SN4133,Won,2024-09-12,2024-08-13,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2024.0,1
SN4133,Won,2025-09-12,2025-08-18,No,No,No,Yes,No,No,No,No,No,No,Renewed,No,5.0,2025.0,1
SN4164,Churned,2025-10-26,2025-10-01,Yes,No,No,No,No,No,No,No,No,No,Desired to Cancel,No,3.0,2025.0,1
SN4233,Won,2024-12-17,2024-11-20,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,2.0,2024.0,1
SN4864,Won,2025-03-08,2025-02-14,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
SN5638,Won,2024-10-30,2024-10-09,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,3.0,2024.0,1
SN5791,Won,2026-01-31,2025-12-19,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,2.0,2025.0,1
SN6071,Won,2024-11-26,2024-11-01,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
SN6664,Won,2024-08-30,2024-08-12,No,No,No,No,No,No,No,No,No,No,Renewed,No,3.0,2024.0,1
SN6881,Won,2024-11-29,2024-11-15,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2024.0,1
SN7213,Won,2025-06-16,2025-05-12,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
SN7271,Churned,2025-02-15,2025-01-14,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
SN7284,Won,2025-10-03,2025-09-08,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2025.0,1
SN7417,Won,2025-10-09,2025-09-24,No,No,Yes,No,No,No,No,No,No,No,Not Discussed,No,13.0,2025.0,1
SN7549,Won,2025-07-19,2025-06-23,No,No,No,No,No,No,No,No,No,No,Renewed,No,3.0,2025.0,1
SN8346,Won,2025-06-22,2025-06-05,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
SN8461,Churned,2024-11-27,2024-10-15,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2024.0,1
SN8589,Won,2025-06-07,2025-04-23,No,No,Yes,Yes,No,No,No,No,No,Yes,Renewed,No,1.0,2025.0,1
SN8983,Won,2025-05-20,2025-04-24,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
SN9111,Won,2025-06-07,2025-05-12,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
SN9161,Churned,2024-07-26,2024-07-01,Yes,No,No,No,No,No,No,No,No,No,Desired to Cancel,No,3.0,2024.0,1
SN9178,Won,2024-11-27,2024-11-04,No,No,Yes,Yes,No,No,No,No,No,Yes,Renewed,Yes,1.0,2024.0,1
SN9178,Won,2025-11-27,2025-10-29,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,10.0,2025.0,1
SO0488,Won,2025-09-05,2025-08-22,No,No,No,No,No,No,Yes,No,No,No,Renewed,No,2.0,2025.0,1
SO0569,Won,2026-01-18,2025-12-23,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
SO0678,Won,2025-03-02,2025-02-11,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2025.0,1
SO1215,Won,2025-08-30,2025-08-04,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
SO1321,Won,2025-05-28,2025-05-01,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
SO1883,Won,2025-10-03,2025-08-26,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,2.0,2025.0,1
SO2113,Won,2024-11-21,2024-10-24,No,unknown,unknown,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
SO2808,Won,2025-03-25,2025-03-04,No,unknown,unknown,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
SO2987,Won,2024-10-19,2024-09-27,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2024.0,1
SO3604,Won,2024-05-06,2024-04-09,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
SO3604,Won,2025-05-06,2025-04-09,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
SO4488,Won,2025-01-06,2024-12-10,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,3.0,2024.0,1
SO4799,Won,2025-04-24,2025-04-02,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
SO5912,Won,2025-08-17,2025-07-22,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
SO6048,Won,2024-07-20,2024-06-24,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
SO6082,Won,2024-07-25,2024-06-21,No,No,Yes,No,No,No,No,No,No,No,Not Discussed,No,2.0,2024.0,1
SO6082,Won,2025-07-25,2025-07-03,No,No,No,No,No,No,No,No,No,No,Renewed,No,3.0,2025.0,1
SO6226,Won,2024-09-20,2024-09-06,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,2.0,2024.0,1
SO7113,Won,2024-11-08,2024-10-15,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
SO7189,Won,2025-04-27,2025-03-31,No,unknown,unknown,No,No,No,No,No,No,No,Not Discussed,No,1.0,2025.0,1
SO7562,Churned,2025-10-22,2025-09-26,Yes,No,No,No,No,No,No,No,No,No,Desired to Cancel,No,1.0,2025.0,1
SO7782,Won,2025-11-29,2025-11-03,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,3.0,2025.0,1
SO7910,Won,2025-03-16,2025-02-26,No,No,Yes,Yes,Yes,No,No,No,No,Yes,Desired to Cancel,No,2.0,2025.0,1
SO8144,Won,2025-01-16,2024-12-20,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
SO8144,Won,2026-01-16,2025-12-22,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
SO8690,Won,2025-03-15,2025-02-18,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,2.0,2025.0,1
SO8851,Won,2025-10-01,2025-09-04,No,No,Yes,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
SP0296,Won,2024-08-24,2024-07-29,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
SP0296,Won,2025-08-24,2025-07-28,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,2.0,2025.0,1
SP0661,Won,2025-04-12,2025-03-14,No,unknown,unknown,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
SP1082,Won,2025-03-29,2025-03-11,No,unknown,unknown,No,No,No,No,No,No,No,Not Discussed,No,8.0,2025.0,1
SP2921,Churned,2024-06-27,2024-05-17,No,No,No,No,No,No,No,No,No,No,Desired to Cancel,No,1.0,2024.0,1
SP3116,Churned,2025-09-22,2025-09-04,Yes,No,No,No,No,No,No,No,No,No,Desired to Cancel,Yes,2.0,2025.0,1
SP3448,Won,2025-03-16,2025-02-20,No,No,No,No,No,No,No,No,No,No,Renewed,No,5.0,2025.0,1
SP4302,Won,2025-08-27,2025-07-24,No,No,No,No,No,No,Yes,No,No,No,Renewed,No,1.0,2025.0,1
SP4828,Won,2024-08-14,2024-07-17,Yes,No,Yes,No,Yes,Yes,No,No,No,No,Desired to Cancel,No,5.0,2024.0,1
SP5370,Won,2024-12-22,2024-11-26,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,Desired to Cancel,Yes,1.0,2024.0,1
SP5908,Won,2024-12-04,2024-11-07,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2024.0,1
SP6357,Won,2025-10-29,2025-10-01,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
SP6502,Won,2025-03-13,2025-02-14,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
SP7838,Won,2025-06-03,2025-05-06,No,No,Yes,Yes,No,No,No,No,No,No,Desired to Cancel,No,1.0,2025.0,1
SP8059,Won,2025-10-01,2025-09-05,No,No,Yes,No,No,No,No,No,No,Yes,Renewed,No,7.0,2025.0,1
SP9010,Won,2025-05-24,2025-04-29,No,No,No,Yes,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
SP9165,Won,2024-11-07,2024-10-11,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2024.0,1
SP9715,Won,2024-05-08,2024-04-11,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
SP9856,Won,2025-06-21,2025-05-07,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,4.0,2025.0,1
SP9993,Won,2025-02-10,2025-01-15,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2025.0,1
SQ0471,Won,2025-02-24,2025-01-28,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
SQ0852,Won,2024-04-30,2024-04-04,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2024.0,1
SQ1405,Won,2026-01-11,2025-12-15,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
SQ2134,Won,2024-10-26,2024-09-26,No,No,No,Yes,No,No,No,No,No,No,Renewed,No,2.0,2024.0,1
SQ2134,Won,2025-10-26,2025-10-06,No,No,Yes,No,No,No,No,No,No,Yes,Renewed,No,6.0,2025.0,1
SQ2159,Won,2025-04-18,2025-04-04,No,No,Yes,No,No,No,No,No,No,No,Not Discussed,No,2.0,2025.0,1
SQ2323,Won,2025-03-21,2025-03-07,No,unknown,unknown,No,No,No,No,No,No,No,Not Discussed,No,7.0,2025.0,1
SQ2743,Won,2025-07-22,2025-06-25,No,No,No,No,No,No,No,No,No,No,Renewed,No,6.0,2025.0,1
SQ3078,Won,2025-01-08,2024-12-19,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2024.0,1
SQ3078,Won,2026-01-08,2025-12-15,No,No,No,No,No,No,No,No,No,No,Renewed,No,3.0,2025.0,1
SQ3424,Churned,2025-08-15,2025-07-23,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,2.0,2025.0,1
SQ3625,Won,2025-12-15,2025-11-20,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
SQ3795,Churned,2024-08-16,2024-08-02,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2024.0,1
SQ4228,Won,2025-04-08,2025-03-11,No,unknown,unknown,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
SQ4872,Churned,2024-07-03,2024-06-05,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,3.0,2024.0,1
SQ5046,Won,2025-03-23,2025-02-24,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
SQ5831,Won,2026-03-08,2026-01-27,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,3.0,2026.0,1
SQ6734,Won,2025-02-27,2025-02-07,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2025.0,1
SQ6734,Won,2026-02-27,2026-02-11,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,2.0,2026.0,1
SQ7026,Won,2025-05-12,2025-04-15,No,No,No,No,No,No,No,No,No,No,Renewed,No,5.0,2025.0,1
SQ7504,Won,2024-12-07,2024-11-11,No,No,No,Yes,No,No,No,No,No,Yes,Renewed,Yes,1.0,2024.0,1
SQ7504,Won,2025-12-07,2025-11-10,No,No,No,Yes,No,No,No,No,No,No,Renewed,Yes,2.0,2025.0,1
SQ8058,Won,2025-11-25,2025-10-29,No,No,No,Yes,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
SQ9804,Won,2024-08-27,2024-08-06,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
SQ9804,Won,2025-08-27,2025-07-31,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
SQ9841,Churned,2024-05-29,2024-05-02,Yes,No,No,No,No,No,No,No,No,No,Desired to Cancel,No,2.0,2024.0,1
SR0111,Won,2025-11-07,2025-10-02,No,No,Yes,No,No,Yes,No,No,No,No,Renewed,No,1.0,2025.0,1
SR0239,Won,2026-01-13,2025-12-17,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,6.0,2025.0,1
SR0847,Churned,2025-03-18,2025-02-13,Yes,No,Yes,No,No,No,No,No,No,No,Desired to Cancel,No,1.0,2025.0,1
SR2151,Won,2024-06-19,2024-05-23,No,No,Yes,No,No,No,No,No,No,No,Not Discussed,No,2.0,2024.0,1
SR2151,Won,2025-06-19,2025-05-13,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,20.0,2025.0,1
SR2160,Won,2024-09-06,2024-08-23,No,No,Yes,No,No,No,No,No,No,No,Not Discussed,No,2.0,2024.0,1
SR2274,Won,2024-08-14,2024-07-24,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,2.0,2024.0,1
SR2274,Won,2025-08-14,2025-07-18,No,No,No,No,No,No,No,No,No,No,Renewed,No,3.0,2025.0,1
SR3594,Won,2026-01-10,2025-12-15,No,No,No,No,No,No,No,No,No,No,Renewed,No,4.0,2025.0,1
SR3735,Won,2025-07-30,2025-07-03,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
SR4638,Won,2024-11-18,2024-10-24,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2024.0,1
SR4789,Won,2025-06-25,2025-05-29,No,No,No,No,No,No,No,No,No,No,Renewed,No,3.0,2025.0,1
SR4863,Won,2025-07-25,2025-07-02,No,No,Yes,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
SR5391,Won,2025-05-13,2025-04-16,No,No,No,Yes,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
SR5509,Won,2025-02-23,2025-01-27,No,No,Yes,No,No,No,No,No,No,No,Renewed,No,3.0,2025.0,1
SR5533,Won,2024-11-21,2024-10-25,No,No,No,Yes,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
SR5657,Won,2024-05-31,2024-05-17,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,3.0,2024.0,1
SR5869,Won,2025-03-22,2025-02-27,No,No,No,Yes,No,Yes,No,No,No,No,Renewed,Yes,7.0,2025.0,1
SR6217,Won,2025-04-25,2025-04-02,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2025.0,1
